DataSize(Bytes),Pageable_H2D(MB/s),Pageable_D2H(MB/s),Pinned_H2D(MB/s),Pinned_D2H(MB/s),Mapped_H2D(MB/s),Mapped_D2H(MB/s)
2353664,8504.96,7358.86,12011.6,11875.8,10045.4,10490.9
2354176,8617.04,7171.8,12019.9,11865.9,10039.3,10490.4
2354688,8814.87,7805.05,12006.5,11887.5,10062.4,10497
2355200,8777.64,7682.63,12018.4,11855,10033.3,10482.4
2355712,8857.92,7571.39,12038,11867.1,10038.3,10497.3
2356224,8874.97,7745.74,12005.1,11883.7,10045.2,10490.1
2356736,8873.81,7793.63,12032.4,11889.8,10040.6,10503.4
2357248,8968.65,7668.75,12010.9,11889.4,10054.2,10504.1
2357760,8834.14,7872.8,12025.8,11877.9,10038.1,10493.1
2358272,8872.31,7836.1,12014,11871,10038.5,10508.3
2358784,8634.96,7381.26,12003.3,11870.5,10041,10499.6
2359296,8804.47,7735.79,12013.1,11868.6,10001.1,10491.7
2359808,8330.45,7338.42,12013.6,11877.2,10059,10510.8
2360320,8312.32,7723.42,11997.3,11862.7,10039.7,10502.9
2360832,8858.46,5407.18,12001.4,11853.8,10032.9,10499.7
2361344,8203,7263.61,11988.7,11888.4,10027.6,10500
2361856,7449.34,7225.85,11998.4,11837.5,10021.9,10508.9
2362368,5240.15,7299.92,11999,11873.5,10020.9,10505.7
2362880,8534.12,7148.99,12114.1,11859.6,10052.7,10515.4
2363392,8823.62,7629.81,12074.2,11946.2,10047,10493.8
2363904,8793.59,7252.77,12008.3,11882.2,10050.3,10494.5
2364416,8771.41,7729.19,11985.4,11917.5,10059.3,10498.4
2364928,8818.59,7793.05,12031,11895.4,10004,10504.6
2365440,8864.03,7539.03,12068.6,11886.5,10065.8,10481.4
2365952,9062.51,7923.46,12051.1,11894.5,10060.8,10505.2
2366464,9042.68,7765.91,12036.7,11899.6,10083.4,10505.5
2366976,9067.02,8063.48,12046.5,11902.7,10064.4,10497.2
2367488,9024.32,7965.53,12056.8,11918.4,10075.2,10506.9
2368000,8894.31,8051.79,12046.6,11907.9,10073.1,10501.8
2368512,9081.07,7950.79,12056.4,11910.9,10072,10504.4
2369024,9076.03,7972.49,12043.1,11904.5,10070.2,10506.3
2369536,9102.86,7950.65,12057.5,11923.1,10058.8,10486
2370048,9124.82,7978.42,12037.5,11914.1,10087.5,10506.6
2370560,9130.33,7915.76,12043.2,11920.7,10060.3,10501
2371072,9017.8,8044.33,12043.2,11913.8,10057.8,10502.9
2371584,9124.84,7999.85,12038.6,11911.3,10081.5,10492.7
2372096,8925.44,7910.48,12032,11891.3,10065.7,10505.5
2372608,8601.05,7707.15,12023.3,11866.5,10115.8,10493.7
2373120,8590.63,7246.92,12030,11890.5,10055.4,10499.5
2373632,8961.49,7881.43,12044.4,11896,10067.9,10505.3
2374144,8975.93,7840.11,12031.6,11893.1,10047.6,10491.9
2374656,8767.92,7789.79,12046.5,11897.7,10064.7,10502.4
2375168,8979.23,7262.85,12008.7,11908.2,10065.5,10496.1
2375680,8938.08,7939.53,12038.9,11961.1,10064.8,10498.3
2376192,8536.17,6533.15,12041,11887.9,10043.8,10510.3
2376704,8877.21,7704.71,12025.7,11894.9,10051.3,10502.9
2377216,2659.53,5426.46,12001.8,11881,10021.8,10493.1
2377728,6032.33,5335.98,12030.4,11889.6,10072,10494.9
2378240,8452.34,7446.24,12038.6,11895.6,10066,10499.1
2378752,8651.47,6315.44,12047.8,11895.2,10064.6,10509.6
2379264,8960.05,7920.2,12053.5,11892.3,10077.1,10501.7
2379776,8917.47,7893.69,12047.4,11902.8,10056.4,10496.2
2380288,8905.11,7723.05,12048.9,11842.8,10066.4,10502.3
2380800,9053.06,7967.81,11993.5,11911.9,10072.9,10506.6
2381312,8823.38,7383.91,11882.1,11910,10058.6,10508
2381824,8940.6,7856.55,12060.8,11922.6,10069.4,10509.9
2382336,8945.62,7882.01,12047,11919.6,10076.2,10499.7
2382848,9094.21,7940.78,12046,11851,10070.8,10514.4
2383360,8810.7,7712.44,12045.6,11919.7,10079.1,10496.9
2383872,8929.17,7877.47,12039,11897.8,10066.6,10501.4
2384384,9115.54,7912.28,12058.4,11928.9,10075.2,10511.5
2384896,9073.85,7977.49,12061.5,11907.4,10022.6,10501.7
2385408,8883.56,7968.92,12045.2,11903,10036.5,10499.7
2385920,9039.08,7362.01,12040.6,11901.6,10063.1,10493.8
2386432,9073.61,7869.35,12036.6,11927.1,10076.7,10496
2386944,9066.88,7952.21,12050.9,11909.7,10055.3,10498.3
2387456,9144.29,7993.23,12119.7,11908.2,10088.2,10510.2
2387968,9095.11,8015.88,12049.9,11925.8,10075.7,10502.8
2388480,9116,7978.28,12068.4,11917.8,10080.3,10505.1
2388992,9005.79,7558.52,12026.6,11806.2,10043.4,10507.3
2389504,8955.33,7762.67,11989.7,11888.6,10017.6,10508.4
2390016,8829.01,7293.1,12032.8,11872.8,10047.3,10503.7
2390528,8527.28,7300.45,11972.7,11853.1,10004.3,10499
2391040,8644.73,7653.98,12022.7,11842.9,10052.7,10505.5
2391552,8846.2,7820.9,12032.4,11887.4,10047.1,10504.2
2392064,9004.55,7643.5,12004.6,11880,10032.9,10508
2392576,7982.8,7212.84,12024.8,11860.3,10039.7,10510.7
2393088,8872.53,7745.39,12017.8,11904.5,10056,10502.8
2393600,8731.31,7122.62,12027.5,11888.1,10018.2,10503.9
2394112,8774.8,7751.86,12019.4,11896.1,9961.97,10505
2394624,8898.7,7645.54,12016.9,11921,10049,10506.1
2395136,8796.13,7802.65,12037.2,11863.2,10025,10509.5
2395648,8707.88,7348.09,12032.2,11900.8,10028.9,10511.8
2396160,8641.49,7618.61,12019.5,11874.6,10057.2,10502
2396672,8751.36,7807.02,12028.7,11898.4,10057.6,10503.9
2397184,8865.1,7429.65,12021.6,11953.3,10058.7,10506.1
2397696,9000.18,7618.41,12033.3,11891.2,10048.8,10496.4
2398208,8439.52,7081.01,11991.5,11857.2,10037.2,10519.9
2398720,8906.98,7841.97,12043,11856.8,10039.3,10503.6
2399232,8165.2,7341.52,12004.1,11882,10052.4,10503.5
2399744,8909.4,7100.32,12025.4,11881.5,10058.8,10492.7
2400256,8951.16,7581.08,12024.9,11894,10061.6,10496
2400768,8604.23,7670.08,11998.7,11875.3,10042.9,10497.1
2401280,8860.46,7489.07,11966.7,11862,10043,10504
2401792,8765.22,2976.2,11830.3,11854.8,10043,10503.2
2402304,8746.47,7688.18,12023.6,11833.3,10018.8,10503.8
2402816,8357.54,5925,12015.5,11863.2,10036.7,10506.1
2403328,7136.61,7396.96,12015.6,11869.2,10047,10507.2
2403840,8745.12,7503.54,12010.1,11875.2,10047.7,10503.2
2404352,8871.8,7737.94,12018.7,11883.6,10025.2,10521.3
2404864,8911.47,7555.4,12032.8,11845.9,10049.1,10502.7
2405376,8756.59,7243.55,11998.1,11879.3,10062.6,10517.3
2405888,8392.71,7550.26,11978.1,11891.2,10058.4,10518.4
2406400,8749.36,7849,12021.8,11890.3,10056.3,10507.5
2406912,8834.75,7776.83,12037.5,11899.2,10073.2,10500.9
2407424,8931.51,7681.67,12040.1,11890.4,10050,10504.7
2407936,8790.06,7760.58,12040.6,11889,9925.26,10513.4
2408448,8799.48,7778.84,12028,11891,10114.8,10506.1
2408960,8833.57,7838.9,12033.1,11892.1,10070.9,10508.3
2409472,8982.44,7745.22,12031.6,11890.7,10060.3,10500.5
2409984,8882.4,7790.56,11985,11886.3,9999.39,10512.4
2410496,8820.48,7689.83,12042.8,11903.1,10059.3,10515
2411008,8950.66,7567.72,12036.3,11859.5,10051.6,10515.7
2411520,8441.76,7746.37,12024.7,11882.6,10046.7,10508.7
2412032,8133.53,7362.73,12017.2,11884.1,10061.1,10509.4
2412544,8151.17,7447.63,11989.7,11876.3,10062.2,10499.3
2413056,8732.54,6259.16,11994.8,11866.1,10027.8,10513.8
2413568,8724.86,7701.28,11981.8,11908.4,10050.3,10503.8
2414080,8892.83,7817.16,12044.1,11896.2,10054.2,10518.3
2414592,8832.48,7693.84,12037.5,11899.7,10029.3,10508.2
2415104,8900.72,7825.79,12030.5,11793.5,10065.1,10498.2
2415616,8879.83,7715.66,12026.6,11903.8,10068.7,10512.7
2416128,8680.16,7575.02,12036.6,11876.3,10049.7,10492.3
2416640,8852.47,7487.03,12033.2,11897.5,10058.9,10504.9
2417152,8976.82,7807.17,12036.7,11833.6,10068,10509.4
2417664,9001.44,7798.47,12036.8,11903.5,10061.4,10509.3
2418176,8924.46,7735.03,12051.9,11878.6,10061.7,10499.3
2418688,8963.26,7323.97,12005.2,11865.4,10053.7,10513.8
2419200,8964.04,7839.91,12040.4,11891.9,10066.4,10516
2419712,8929.85,7820.95,12042.4,11893.5,10058.3,10493.7
2420224,8667.44,7207.06,12005.9,11899.9,10064.3,10507.8
2420736,8702.48,7400.48,12031.9,11888.7,10121.2,10508.1
2421248,8756.61,7212.28,12052.6,11901,10069.6,10510.4
2421760,8608.29,7797.75,12048.1,11872.2,10077,10514.9
2422272,8947.89,7674,11992.6,11895.7,10067.2,10504.8
2422784,8424.54,7721.8,12017.1,11869.9,9996.14,10507.1
2423296,8713.52,7771.84,12045.2,11892,9984.08,10509.3
2423808,8716.15,7329.42,12024.7,11894,10018,10499.3
2424320,8949.35,6975.66,12022.7,11815.8,10059.2,10505.7
2424832,8529.43,6723.48,12021.7,11884.3,10054.7,10511.4
2425344,8225.42,7112.51,12017.8,11871.2,10065.2,10508.2
2425856,8283.24,7188.82,11803,11790,10053.3,10503.6
2426368,8697.81,7041.2,11990,11865,9916.54,10510.4
2426880,8311.98,4140.11,12024.4,11890.5,10059,10512.6
2427392,8924.21,7164.34,12040.9,11922.9,10074.1,10514.8
2427904,9001.05,7705.98,12049.5,11919.5,10075.5,10507.1
2428416,9067.52,7803.17,12056.5,11900.9,10136.9,10487.2
2428928,8981.66,7773.18,12045,11919.6,10087.1,10499.7
2429440,8971.87,7594.78,12056.6,11916.2,10078.4,10511.5
2429952,9102.34,7825.4,12066.7,11916.8,10077.3,10506.4
2430464,9115.71,7907.15,12072.7,11927.1,10051.5,10503.7
2430976,9111.33,8007.15,12017.7,11928.7,10087.2,10507.4
2431488,9139.97,7938.65,12065.3,11850.2,10072.1,10508.9
2432000,9083.47,7994.84,12059.3,11900.9,10069.4,10495.9
2432512,8656.32,7790.92,12012.3,11911.7,10075.3,10513.3
2433024,9005.47,7983.46,12054.8,11925.5,10057.2,10509.8
2433536,9066.76,8007.84,12065.9,11941.2,10083.8,10504.8
2434048,8971.37,8032.59,12063.4,11938.8,10081.7,10519.2
2434560,8935.69,7578.39,12062.9,11927.6,10076.1,10509.2
2435072,8980.15,7872.09,11989.2,11932.6,10095.8,10521.7
2435584,8909.54,7804.32,12051.5,11830,10070.2,10506
2436096,8952.07,8033.12,12050.5,11925.3,10072.3,10518.5
2436608,8944.58,7783.34,12049,11923.9,10083.2,10505.9
2437120,8783.9,7642.24,12074.6,11891.3,10053.9,10508.1
2437632,8845.11,7707.3,12061.1,11926.5,10031.4,10501.2
2438144,9071.46,7481.71,12039.7,11915.3,10068.6,10512.5
2438656,9092.09,7996.66,12082.2,11936.9,10095.5,10511.3
2439168,9075.55,7884.47,12072.2,11927.1,10087.1,10504.8
2439680,9092.78,7870.76,12057.7,11992.6,10072.5,10519.1
2440192,8960.77,8006.54,12057.8,11936.5,10061,10521.3
2440704,9111.98,8040.97,12082.3,11926.8,10091,10507.6
2441216,9164.4,7679.73,12127.7,11924.9,10092.1,10512.8
2441728,9081.1,7671.22,12046.9,11927.9,10100.5,10503.6
2442240,8855.09,8009.73,12066.9,11931.4,10098.4,10507.4
2442752,9118.2,7732.72,12058.9,11924.6,10079.2,10520.2
2443264,9077.19,8056.53,12065.9,11951.1,10087.3,10506.4
2443776,9084.19,8023.16,12063,11919.3,10083.4,10500.3
2444288,8913.76,7677.44,12069,11999.4,10089,10514.6
2444800,7639.39,7742.7,12051.1,11900.5,10077.2,10514.6
2445312,9145.79,7584.73,12073.1,11922,10098.5,10507.7
2445824,8973.16,7738.13,12064.6,11944,10106.2,10521.3
2446336,8982.23,7696.44,12061.1,11929.4,10088.1,10509.8
2446848,8919.82,7947.01,12066.1,11929.9,10105.2,10501.4
2447360,9171.29,8041.79,12068.2,11932.4,10078.7,10515.3
2447872,9164.86,7779.29,12052.7,11947.1,10098.9,10505.8
2448384,8893.06,7988.56,12063.7,11923.3,10076.6,10518.2
2448896,9208.89,8023.61,12075.2,11932.1,10071.8,10507.9
2449408,8835.93,7551.07,12075.8,11942.4,10094.1,10501.8
2449920,9194.47,8061.53,12106.8,11944.4,10091,10514.6
2450432,9153.17,8002.25,12060.9,11921.6,10087.5,10505.8
2450944,9011.92,7949.27,12058.9,11925,10082.7,10531.1
2451456,8967.61,7921.19,12057.4,11932.9,10093.8,10511.7
2451968,9089.13,7642.36,11951.5,11835.8,10092.8,10499.2
2452480,8755.08,7674.66,11677.5,11914,10065.4,10512
2452992,8845.11,7645.55,12057,11907.3,10082.4,10514.5
2453504,8943.54,7176.55,12026.8,11911.7,10083.4,10506.9
2454016,8999.89,7707.39,12070,11929.3,10028.8,10506.1
2454528,8588.78,7802.53,12058.6,11909.4,10067.2,10521.5
2455040,8967.78,7817.29,12051.2,11929.4,10096.4,10512.3
2455552,9105.53,7994.44,12078.1,11869,10081.1,10514.5
2456064,9042.73,7982.81,12068.2,11939.2,10091.5,10513.7
2456576,8901.11,7888.13,12056.3,11905.8,10098.2,10513.6
2457088,8702.21,7929.71,12014.3,11909.7,10084.3,10509
2457600,8877.84,7857.97,12077.2,11922.4,10059.4,10510.8
2458112,9068.2,7946.14,12062.8,11946.3,10063.5,10506.2
2458624,8966.04,7960.1,12071.8,11926.4,10079.5,10517.9
2459136,9128.76,7647.71,12053.9,11889.2,10085.7,10516.7
2459648,9137.2,8045.35,12075.8,11935.7,10087.1,10507.9
2460160,9027.42,8054.98,12071.9,11924.6,10091.3,10507.1
2460672,9182.79,7766.35,12048.1,11933.9,10105.6,10519.8
2461184,9123.58,7967.95,12075.4,11932,10102.1,10526.5
2461696,9106.79,7977.41,12048.7,11950.5,10060.9,10514.8
2462208,9142.44,7625.03,12069,11942.3,10103.2,10507.6
2462720,9128.14,8051.2,12041.8,11915.7,10091.8,10520.7
2463232,9062.13,8024.71,12066.1,11937.1,10098,10520.2
2463744,8948.3,7930.15,12077.5,11915.3,10099.1,10513.4
2464256,9151.76,8021.69,12119.9,11939.6,10098.7,10516.7
2464768,9136.58,8047.75,12135.4,11942.6,10108.5,10515.5
2465280,9201.42,8054.27,12089.5,11947.5,10110.6,10517.3
2465792,9133.84,7884.16,12038.6,11920.4,10105.4,10520.2
2466304,9225.18,8028.57,12079.1,11945.2,10087.7,10514.1
2466816,8990.41,7881.73,12059.4,11948.1,10103,10513.7
2467328,8837.73,7932.69,12048,11935.1,10089.1,10516.6
2467840,9216.75,8055.79,12080.7,11928.4,10085.3,10506.8
2468352,8900.23,7426.25,12043.7,11914.4,10092.6,10521
2468864,9081.17,7923.31,12088.7,11940.1,10098.5,10523.2
2469376,9053.44,7503,12068.9,11918.9,10092.3,10523.1
2469888,8822.51,7653.19,12049.7,11884.3,10067.1,10506.1
2470400,8687.41,7547.66,12039.4,11892.5,10074,10517.7
2470912,8364.97,7117.28,12037.9,11892.6,10052.4,10507.8
2471424,8557.97,6101.49,12029.6,11863.9,10063.1,10518.3
2471936,8599.71,7792.61,12011.5,11868.3,9717,10512.2
2472448,8632.73,7595.97,12043.4,11918.3,10090.7,10512.5
2472960,8795.79,7457.81,12055.3,11916.4,10073.1,10516.5
2473472,9072.36,6675.29,12039.6,11891.9,9996.64,10513.8
2473984,8711.32,7823.9,12064.7,11960,10067,10513
2474496,9063.29,7904.36,12077.6,11924.8,10113.9,10515.6
2475008,9066.28,7900.07,12077.6,11932.5,10107,10513.3
2475520,9205.06,7659.69,12073.7,11927.8,10066.3,10518.4
2476032,9138.27,8035.01,12078.7,11937,10104.3,10528.1
2476544,8854.77,8002.03,12070.8,11937.5,10094.3,10507.8
2477056,9209.33,7840.27,12070.8,11956.9,10106.7,10534
2477568,8845.7,8070.53,12084.2,11991.4,10089.1,10520
2478080,9210.27,8046.69,12061,11932.4,10086.4,10505.3
2478592,8846.18,7816.9,12068.4,11943.5,10106.1,10504.5
2479104,9091.06,7601.33,12135.9,11929.1,10085.7,10518.7
2479616,9108.63,7846.08,12070.5,11942.7,10094,10520.8
2480128,9163.88,7342.89,12063.6,11931.6,10081.3,10515.9
2480640,9168.61,7458.71,12063.6,11925,10095.4,10502.7
2481152,9130.31,8011.93,12054.8,11886.7,10100.3,10512
2481664,8871.75,7831.57,12053.3,11949.6,10095.5,10519
2482176,9095.61,7842.52,12078,11853,10061.5,10519.7
2482688,8536.47,7716.92,12080,11916.6,10074.5,10509.9
2483200,9026.67,8101.94,12095.8,11873.6,10103.8,10512.1
2483712,8931.57,7965.18,12094.3,11958.1,10103.8,10514.3
2484224,9139.07,7918.89,12065.8,11911.5,10087.3,10520.9
2484736,9080.99,7944.1,12056,11927.3,10105.9,10506.7
2485248,8965.76,7973.96,12065.3,11914.4,10100,10520.8
2485760,9230.75,8028.11,12090,11932.3,10092.5,10511
2486272,9228.92,7977.25,12080.2,11937.6,10110.1,10513.1
2486784,8882.6,7711.96,12086.1,11944.4,10067.5,10515.3
2487296,9184.1,8042.22,12088.1,11944,10097,10517.5
2487808,9250.46,8073.88,12079.3,11944,10101.2,10511.8
2488320,9223.02,7632.93,12064,11871.4,10105,10531.9
2488832,9169.61,7794.35,12079.8,11949.9,10109.8,10527
2489344,9199.36,7619.99,12073.9,11929.8,10112.2,10522.8
2489856,9224.7,7950.44,12048,11943.7,10102.9,10516.7
2490368,9080.13,8012.17,12079.4,11941.9,10097.1,10517.4
2490880,9191.64,8060.37,12058.3,11940.5,10111.2,10510.6
2491392,9089.71,8050.23,12085.3,11948.2,10105,10514.7
2491904,9284.81,7660.48,12072.1,11931,10097.5,10523.2
2492416,9000.34,8062.72,12089.3,11962.8,10101.3,10511.5
2492928,9216.32,7065.29,12069.7,11938.8,10108.5,10520
2493440,8951.7,7603.44,12090.3,11942.2,10103.4,10510.7
2493952,8991.72,8036.93,12125.4,11936.5,10112.3,10521.7
2494464,8979.72,7666.57,12051.2,11955.7,10099.6,10512
2494976,9093.88,8057.44,12149.2,11950.5,10088.3,10511.9
2495488,9170.04,7774.14,12090,11940.5,10104.5,10517.8
2496000,8800.28,7646.45,12076.7,11954,10100.4,10523.3
2496512,9139.15,7981.1,12089.5,11948.7,10099.3,10508.7
2497024,9257.01,7928.73,12086.1,11951.7,10101.1,10522.8
2497536,9052,8062.65,12092.5,11916.8,10093.9,10524.9
2498048,9032.71,7927.34,12066.6,11947,10105.6,10526
2498560,9077.52,7483.33,12076.4,12002.4,10101.8,10510.3
2499072,9087.69,7882.75,12083.7,11907.9,10103.2,10517.7
2499584,9161.65,7970.62,12050.5,11904.7,10107,10509.8
2500096,9213.39,8012.55,12091.1,11940.5,10081,10524.9
2500608,9068.38,8076.29,12095.6,11940.5,10110.4,10514.1
2501120,9289.53,8028.13,12068.2,11923.4,10098.8,10516.3
2501632,9134.33,8065.61,12095.6,11949.7,10113.5,10517.3
2502144,9178.09,8023.42,12158.3,11930.7,10091,10517.2
2502656,9230.53,7867.61,12085.4,11947.5,10098.5,10524.6
2503168,9026.04,7602.38,12086.4,11962.4,10099.5,10510.8
2503680,9217.76,7845.38,12083,11941.3,10106.7,10515.1
2504192,8847.48,7969.96,12078.1,11946.2,10117.4,10517.3
2504704,9281.73,8083.6,12084,11944.8,10096.2,10519.4
2505216,9224.27,7743.34,12070.4,11952.5,10094.8,10519
2505728,9030.63,7942.62,12036.3,11946.8,10098.2,10500.1
2506240,9223.77,7682.96,12064.6,12011.7,10118.4,10524.8
2506752,9044.98,7916.82,12067,11943.1,10084.3,10512.9
2507264,9250.1,8075.03,12076.3,11954.1,10111.3,10518.3
2507776,8978.02,7902.25,12088.1,11908,10113,10523.1
2508288,9265.92,7841.68,12056.4,11948,10113.3,10512.6
2508800,9229.77,8048.88,12100.8,11943.3,10116.1,10524.8
2509312,9276.6,7823.14,12070.1,11935.3,10107.2,10511.8
2509824,9148.27,7947.15,12092.6,11948.2,10099,10519.1
2510336,9114.47,7989.09,12068.2,11888.9,10108.3,10519.4
2510848,9263.61,7958.85,11965.5,11938.8,10112.7,10510.8
2511360,9206.51,7821.14,12089.7,11953.6,10078.4,10511.8
2511872,9192,7866.92,12081,11957.5,10099.1,10510.3
2512384,9247.24,8038.53,12084.9,11953.7,10100.5,10516.1
2512896,9286.97,8086.18,12094.2,11952.3,10109.4,10518.3
2513408,8776.26,7661.39,12093.7,11954.3,10112.4,10509.4
2513920,9119.15,7951.25,12087.4,12002.7,10101.9,10522.2
2514432,9248.21,8007.9,12077.2,11941.5,10099.9,10523.2
2514944,9181.54,8015.31,12092.3,11953,10096.1,10526.8
2515456,9101.46,7892.86,12087.5,11961.6,10105.3,10526.8
2515968,8955.18,7848.4,12078.2,11918.9,10084.6,10510.1
2516480,8696.05,7387.22,12083.1,11920.8,10070.4,10521.5
2516992,8962.3,7914.14,12084.6,11928.5,10098.2,10523.6
2517504,9188.91,7873.18,12090.5,11911,10094.2,10514.3
2518016,9154.9,8089.99,12094.4,11946.1,10108.5,10517.6
2518528,9073.19,8044.8,12104.7,11957.1,10115.6,10506.4
2519040,9075.86,7686.81,12090.1,11947.7,10097.6,10528.1
2519552,9100.26,7334.47,12062.9,11938.2,10088.1,10514.4
2520064,9060.93,8061.37,12094,11949.7,10109.5,10524.6
2520576,9268.8,8053.5,12084.8,11963.5,10110.6,10515
2521088,9209.89,7929.53,12085.3,11874.7,10090.2,10517.1
2521600,8718.3,7894.27,12091.2,11947.9,10096.7,10509
2522112,9012.3,7695.4,12057.7,11930.4,10091.3,10509.6
2522624,8835.88,7603.74,12069.4,11935.7,10079.8,10512.1
2523136,8806.62,7603.55,12065,11932,10097.7,10524.6
2523648,8773.47,7661.84,12060.7,11944.3,10078.8,10504.3
2524160,9219.98,7967.57,12058.3,11956.3,10109.3,10519.6
2524672,9057.83,7756.81,12084,11956.8,10110.3,10527.3
2525184,9198.92,7749.4,12076.3,11943.6,10110.3,10512.1
2525696,9212.89,7900.25,12084.5,11918.1,10109.7,10515.7
2526208,9033.16,7380.52,12049.8,11948.4,10118.2,10526.3
2526720,9141.38,8070.32,12096.7,11947.5,10065.8,10520
2527232,9329.54,8070.44,12107.9,11944.7,10116.2,10511.5
2527744,9071.85,7981.84,12067.2,11942.9,10097.5,10513.6
2528256,9249.68,8039.47,12090,11953.3,10088.1,10522.3
2528768,9257.24,7639.64,12083.7,11953.4,10116.2,10525.6
2529280,9205.96,7788.84,12077.9,11939.7,10096.9,10511.2
2529792,8796.37,7832.5,12089.6,11939.8,10065.6,10518.1
2530304,8505.41,7511.41,12069.3,12007.3,10114.9,10520.6
2530816,9223.1,7888.73,12105.2,12008.3,10118.3,10529.7
2531328,8957.96,7722.53,12067.9,11945.1,10122.4,10521.2
2531840,8793.49,7418.98,12080,11997.9,10082.1,10526.6
2532352,8601.06,7481.9,12069.9,11957.5,10105.4,10528.7
2532864,9186.19,7695.51,12077.6,11942.9,10112.6,10519.1
2533376,9270.69,8138.24,12093.1,11960,10126.5,10521.2
2533888,9229.22,7934.83,12087.4,11956.3,10116.3,10519.3
2534400,8893.33,7744.39,12101.4,11951.1,10100.1,10513.8
2534912,9235.2,7961.46,12099.5,11957.8,10104.5,10505.3
2535424,9157.58,8033.12,12093.7,11959.7,10109.6,10517.7
2535936,9064.41,8005.38,12090.8,11957.9,10114,10519.8
2536448,9306.5,7408.99,12068.2,11953.7,10113.3,10521.2
2536960,9306.09,7683.47,12085.1,11919.8,10097.8,10527
2537472,9289.67,8054.16,12093.3,11966.5,10112.3,10521.8
2537984,9230.6,7794.1,12084.2,11959.5,10116.7,10528.6
2538496,9315.45,7972.29,12072.6,11954.8,10118.8,10527.8
2539008,9296.72,8077.97,12094.4,11953,10117.1,10521.2
2539520,9318.92,7877.96,12078.9,11947.4,10110,10523.3
2540032,9192.61,8068.73,12091,11958.7,10109.7,10525.4
2540544,9173.85,7529.43,12094.4,11934.3,10106.7,10527.5
2541056,9264.38,7928.12,12100.2,11956.5,10117.1,10528.9
2541568,9315.25,8049.16,12096.9,11961.7,9923.31,10519
2542080,9080.92,7203.05,12055,11848.6,10094.3,10510.5
2542592,9071.88,7881.96,12090.7,11920.9,10112.5,10532.4
2543104,9033.69,7626.9,12064.2,11904.1,10106.1,10526.4
2543616,9055.48,7873.87,11993.1,11941.7,10103.7,10516.9
2544128,9061.63,7569.22,12057.1,11937.5,10101,10523
2544640,9035.65,7885.84,12071,11923.5,10103.1,10510.5
2545152,8926.06,7931.76,12070.1,11937.1,10097.4,10511.6
2545664,8949.71,7816.68,12074,11949.4,10109.2,10515.5
2546176,9111.12,7627.86,12068.7,11913.8,10078,10516.9
2546688,8883.1,7334.84,12046.2,11843.7,10099.1,10528.9
2547200,8980.8,7555.36,12043.9,11879.9,10073,10529.9
2547712,8949.79,7843.37,12060.2,11931.8,10094.8,10519.2
2548224,9162.45,7471.58,12070.2,11943.5,10104.8,10522.1
2548736,9046.42,7816.85,12072.7,11938.9,10079.7,10526.4
2549248,8909.24,7397.26,12048.8,11923,10093.1,10528.5
2549760,9056.79,7601.73,12079.9,11929.2,10090.8,10530.6
2550272,8978.36,7736.76,12080,11919.4,10097.2,10532.7
2550784,9216.13,7532.07,12076.6,11928.3,10096.5,10534.5
2551296,9099.39,7685.11,12090.1,11923.2,10087.8,10518.4
2551808,9029.09,7861.87,12062.8,11929.8,10106,10527
2552320,9156.74,7686.45,12081.5,11922,10104,10517.8
2552832,8969.09,7785.74,12059,11922.9,10113.7,10530.5
2553344,8805.58,7285.53,12069.1,11939.8,10096.6,10522.1
2553856,8720.31,7765.62,12079.6,11924.5,10098.3,10524.2
2554368,9056.43,7664.73,12112.8,11938.1,10114.4,10526.3
2554880,9018.55,7854.69,12070.1,11924.1,10088.6,10524.8
2555392,9071.12,7650.47,12001.7,11938.6,10103,10519.2
2555904,9051.92,7322.81,12038.7,11920.9,10098.4,10532.6
2556416,9122.02,7712.81,12071.2,11943.9,10103.1,10532.5
2556928,9077.93,7843.99,12067.8,11926.7,10103.1,10524.8
2557440,8691.96,7406.78,12046.4,11938.9,10106.1,10524.8
2557952,8819.68,7745.48,12033.1,11942.6,10094.1,10521.8
2558464,8936.47,7452.84,12050.8,11922.2,10005.3,10533.7
