,block_id,thread_id,coordinate,value
3307,"(01,01)","(11,01)","(43,33)",2155
2539,"(01,01)","(11,02)","(43,34)",2219
3755,"(01,01)","(11,03)","(43,35)",2283
3819,"(01,01)","(11,04)","(43,36)",2347
3179,"(01,01)","(11,05)","(43,37)",2411
2507,"(01,01)","(11,06)","(43,38)",2475
3211,"(01,01)","(11,07)","(43,39)",2539
3083,"(01,01)","(11,08)","(43,40)",2603
2667,"(01,01)","(11,09)","(43,41)",2667
2123,"(01,01)","(11,10)","(43,42)",2731
2891,"(01,01)","(11,11)","(43,43)",2795
3147,"(01,01)","(11,12)","(43,44)",2859
1803,"(01,01)","(11,13)","(43,45)",2923
1835,"(01,01)","(11,14)","(43,46)",2987
3275,"(01,01)","(11,15)","(43,47)",3051
2859,"(01,01)","(11,16)","(43,48)",3115
1547,"(01,01)","(11,17)","(43,49)",3179
1739,"(01,01)","(11,18)","(43,50)",3243
2795,"(01,01)","(11,19)","(43,51)",3307
2635,"(01,01)","(11,20)","(43,52)",3371
1611,"(01,01)","(11,21)","(43,53)",3435
875,"(01,01)","(11,22)","(43,54)",3499
1355,"(01,01)","(11,23)","(43,55)",3563
715,"(01,01)","(11,24)","(43,56)",3627
427,"(01,01)","(11,25)","(43,57)",3691
395,"(01,01)","(11,26)","(43,58)",3755
555,"(01,01)","(11,27)","(43,59)",3819
1419,"(01,01)","(11,28)","(43,60)",3883
747,"(01,01)","(11,29)","(43,61)",3947
139,"(01,01)","(11,30)","(43,62)",4011
587,"(01,01)","(11,31)","(43,63)",4075
3884,"(01,01)","(12,00)","(44,32)",2092
3308,"(01,01)","(12,01)","(44,33)",2156
2540,"(01,01)","(12,02)","(44,34)",2220
3756,"(01,01)","(12,03)","(44,35)",2284
3820,"(01,01)","(12,04)","(44,36)",2348
3180,"(01,01)","(12,05)","(44,37)",2412
2508,"(01,01)","(12,06)","(44,38)",2476
3212,"(01,01)","(12,07)","(44,39)",2540
3084,"(01,01)","(12,08)","(44,40)",2604
2668,"(01,01)","(12,09)","(44,41)",2668
2124,"(01,01)","(12,10)","(44,42)",2732
2892,"(01,01)","(12,11)","(44,43)",2796
3148,"(01,01)","(12,12)","(44,44)",2860
1804,"(01,01)","(12,13)","(44,45)",2924
1836,"(01,01)","(12,14)","(44,46)",2988
3276,"(01,01)","(12,15)","(44,47)",3052
2860,"(01,01)","(12,16)","(44,48)",3116
1548,"(01,01)","(12,17)","(44,49)",3180
1740,"(01,01)","(12,18)","(44,50)",3244
2796,"(01,01)","(12,19)","(44,51)",3308
2636,"(01,01)","(12,20)","(44,52)",3372
1612,"(01,01)","(12,21)","(44,53)",3436
876,"(01,01)","(12,22)","(44,54)",3500
1356,"(01,01)","(12,23)","(44,55)",3564
716,"(01,01)","(12,24)","(44,56)",3628
428,"(01,01)","(12,25)","(44,57)",3692
396,"(01,01)","(12,26)","(44,58)",3756
556,"(01,01)","(12,27)","(44,59)",3820
1420,"(01,01)","(12,28)","(44,60)",3884
748,"(01,01)","(12,29)","(44,61)",3948
140,"(01,01)","(12,30)","(44,62)",4012
588,"(01,01)","(12,31)","(44,63)",4076
3885,"(01,01)","(13,00)","(45,32)",2093
3309,"(01,01)","(13,01)","(45,33)",2157
2541,"(01,01)","(13,02)","(45,34)",2221
3757,"(01,01)","(13,03)","(45,35)",2285
3821,"(01,01)","(13,04)","(45,36)",2349
3181,"(01,01)","(13,05)","(45,37)",2413
2509,"(01,01)","(13,06)","(45,38)",2477
3213,"(01,01)","(13,07)","(45,39)",2541
3085,"(01,01)","(13,08)","(45,40)",2605
2669,"(01,01)","(13,09)","(45,41)",2669
2125,"(01,01)","(13,10)","(45,42)",2733
2893,"(01,01)","(13,11)","(45,43)",2797
3149,"(01,01)","(13,12)","(45,44)",2861
1805,"(01,01)","(13,13)","(45,45)",2925
1837,"(01,01)","(13,14)","(45,46)",2989
3277,"(01,01)","(13,15)","(45,47)",3053
2861,"(01,01)","(13,16)","(45,48)",3117
1549,"(01,01)","(13,17)","(45,49)",3181
1741,"(01,01)","(13,18)","(45,50)",3245
2797,"(01,01)","(13,19)","(45,51)",3309
2637,"(01,01)","(13,20)","(45,52)",3373
1613,"(01,01)","(13,21)","(45,53)",3437
877,"(01,01)","(13,22)","(45,54)",3501
1357,"(01,01)","(13,23)","(45,55)",3565
717,"(01,01)","(13,24)","(45,56)",3629
429,"(01,01)","(13,25)","(45,57)",3693
397,"(01,01)","(13,26)","(45,58)",3757
557,"(01,01)","(13,27)","(45,59)",3821
1421,"(01,01)","(13,28)","(45,60)",3885
749,"(01,01)","(13,29)","(45,61)",3949
141,"(01,01)","(13,30)","(45,62)",4013
589,"(01,01)","(13,31)","(45,63)",4077
3886,"(01,01)","(14,00)","(46,32)",2094
3310,"(01,01)","(14,01)","(46,33)",2158
2542,"(01,01)","(14,02)","(46,34)",2222
3758,"(01,01)","(14,03)","(46,35)",2286
3822,"(01,01)","(14,04)","(46,36)",2350
3182,"(01,01)","(14,05)","(46,37)",2414
2510,"(01,01)","(14,06)","(46,38)",2478
3214,"(01,01)","(14,07)","(46,39)",2542
3086,"(01,01)","(14,08)","(46,40)",2606
2670,"(01,01)","(14,09)","(46,41)",2670
2126,"(01,01)","(14,10)","(46,42)",2734
2894,"(01,01)","(14,11)","(46,43)",2798
3150,"(01,01)","(14,12)","(46,44)",2862
1806,"(01,01)","(14,13)","(46,45)",2926
1838,"(01,01)","(14,14)","(46,46)",2990
3278,"(01,01)","(14,15)","(46,47)",3054
2862,"(01,01)","(14,16)","(46,48)",3118
1550,"(01,01)","(14,17)","(46,49)",3182
1742,"(01,01)","(14,18)","(46,50)",3246
2798,"(01,01)","(14,19)","(46,51)",3310
2638,"(01,01)","(14,20)","(46,52)",3374
1614,"(01,01)","(14,21)","(46,53)",3438
878,"(01,01)","(14,22)","(46,54)",3502
1358,"(01,01)","(14,23)","(46,55)",3566
718,"(01,01)","(14,24)","(46,56)",3630
430,"(01,01)","(14,25)","(46,57)",3694
398,"(01,01)","(14,26)","(46,58)",3758
558,"(01,01)","(14,27)","(46,59)",3822
1422,"(01,01)","(14,28)","(46,60)",3886
750,"(01,01)","(14,29)","(46,61)",3950
142,"(01,01)","(14,30)","(46,62)",4014
590,"(01,01)","(14,31)","(46,63)",4078
3887,"(01,01)","(15,00)","(47,32)",2095
3311,"(01,01)","(15,01)","(47,33)",2159
2543,"(01,01)","(15,02)","(47,34)",2223
3759,"(01,01)","(15,03)","(47,35)",2287
3823,"(01,01)","(15,04)","(47,36)",2351
3183,"(01,01)","(15,05)","(47,37)",2415
2511,"(01,01)","(15,06)","(47,38)",2479
3215,"(01,01)","(15,07)","(47,39)",2543
3087,"(01,01)","(15,08)","(47,40)",2607
2671,"(01,01)","(15,09)","(47,41)",2671
2127,"(01,01)","(15,10)","(47,42)",2735
2895,"(01,01)","(15,11)","(47,43)",2799
3151,"(01,01)","(15,12)","(47,44)",2863
1807,"(01,01)","(15,13)","(47,45)",2927
1839,"(01,01)","(15,14)","(47,46)",2991
3279,"(01,01)","(15,15)","(47,47)",3055
2863,"(01,01)","(15,16)","(47,48)",3119
1551,"(01,01)","(15,17)","(47,49)",3183
1743,"(01,01)","(15,18)","(47,50)",3247
2799,"(01,01)","(15,19)","(47,51)",3311
2639,"(01,01)","(15,20)","(47,52)",3375
1615,"(01,01)","(15,21)","(47,53)",3439
879,"(01,01)","(15,22)","(47,54)",3503
1359,"(01,01)","(15,23)","(47,55)",3567
719,"(01,01)","(15,24)","(47,56)",3631
431,"(01,01)","(15,25)","(47,57)",3695
399,"(01,01)","(15,26)","(47,58)",3759
559,"(01,01)","(15,27)","(47,59)",3823
1423,"(01,01)","(15,28)","(47,60)",3887
751,"(01,01)","(15,29)","(47,61)",3951
143,"(01,01)","(15,30)","(47,62)",4015
591,"(01,01)","(15,31)","(47,63)",4079
3888,"(01,01)","(16,00)","(48,32)",2096
3312,"(01,01)","(16,01)","(48,33)",2160
2544,"(01,01)","(16,02)","(48,34)",2224
3760,"(01,01)","(16,03)","(48,35)",2288
3824,"(01,01)","(16,04)","(48,36)",2352
3184,"(01,01)","(16,05)","(48,37)",2416
2512,"(01,01)","(16,06)","(48,38)",2480
3216,"(01,01)","(16,07)","(48,39)",2544
3088,"(01,01)","(16,08)","(48,40)",2608
2672,"(01,01)","(16,09)","(48,41)",2672
2128,"(01,01)","(16,10)","(48,42)",2736
2896,"(01,01)","(16,11)","(48,43)",2800
3152,"(01,01)","(16,12)","(48,44)",2864
1808,"(01,01)","(16,13)","(48,45)",2928
1840,"(01,01)","(16,14)","(48,46)",2992
3280,"(01,01)","(16,15)","(48,47)",3056
2864,"(01,01)","(16,16)","(48,48)",3120
1552,"(01,01)","(16,17)","(48,49)",3184
1744,"(01,01)","(16,18)","(48,50)",3248
2800,"(01,01)","(16,19)","(48,51)",3312
2640,"(01,01)","(16,20)","(48,52)",3376
1616,"(01,01)","(16,21)","(48,53)",3440
880,"(01,01)","(16,22)","(48,54)",3504
1360,"(01,01)","(16,23)","(48,55)",3568
720,"(01,01)","(16,24)","(48,56)",3632
432,"(01,01)","(16,25)","(48,57)",3696
400,"(01,01)","(16,26)","(48,58)",3760
560,"(01,01)","(16,27)","(48,59)",3824
1424,"(01,01)","(16,28)","(48,60)",3888
752,"(01,01)","(16,29)","(48,61)",3952
144,"(01,01)","(16,30)","(48,62)",4016
592,"(01,01)","(16,31)","(48,63)",4080
3889,"(01,01)","(17,00)","(49,32)",2097
3313,"(01,01)","(17,01)","(49,33)",2161
2545,"(01,01)","(17,02)","(49,34)",2225
3761,"(01,01)","(17,03)","(49,35)",2289
3825,"(01,01)","(17,04)","(49,36)",2353
3185,"(01,01)","(17,05)","(49,37)",2417
2513,"(01,01)","(17,06)","(49,38)",2481
3217,"(01,01)","(17,07)","(49,39)",2545
3089,"(01,01)","(17,08)","(49,40)",2609
2673,"(01,01)","(17,09)","(49,41)",2673
2129,"(01,01)","(17,10)","(49,42)",2737
2897,"(01,01)","(17,11)","(49,43)",2801
3153,"(01,01)","(17,12)","(49,44)",2865
1809,"(01,01)","(17,13)","(49,45)",2929
1841,"(01,01)","(17,14)","(49,46)",2993
3281,"(01,01)","(17,15)","(49,47)",3057
2865,"(01,01)","(17,16)","(49,48)",3121
1553,"(01,01)","(17,17)","(49,49)",3185
1745,"(01,01)","(17,18)","(49,50)",3249
2801,"(01,01)","(17,19)","(49,51)",3313
2641,"(01,01)","(17,20)","(49,52)",3377
1617,"(01,01)","(17,21)","(49,53)",3441
881,"(01,01)","(17,22)","(49,54)",3505
1361,"(01,01)","(17,23)","(49,55)",3569
721,"(01,01)","(17,24)","(49,56)",3633
433,"(01,01)","(17,25)","(49,57)",3697
401,"(01,01)","(17,26)","(49,58)",3761
561,"(01,01)","(17,27)","(49,59)",3825
1425,"(01,01)","(17,28)","(49,60)",3889
753,"(01,01)","(17,29)","(49,61)",3953
145,"(01,01)","(17,30)","(49,62)",4017
593,"(01,01)","(17,31)","(49,63)",4081
3890,"(01,01)","(18,00)","(50,32)",2098
3314,"(01,01)","(18,01)","(50,33)",2162
2546,"(01,01)","(18,02)","(50,34)",2226
3762,"(01,01)","(18,03)","(50,35)",2290
3826,"(01,01)","(18,04)","(50,36)",2354
3186,"(01,01)","(18,05)","(50,37)",2418
2514,"(01,01)","(18,06)","(50,38)",2482
3218,"(01,01)","(18,07)","(50,39)",2546
3090,"(01,01)","(18,08)","(50,40)",2610
2674,"(01,01)","(18,09)","(50,41)",2674
2130,"(01,01)","(18,10)","(50,42)",2738
2898,"(01,01)","(18,11)","(50,43)",2802
3154,"(01,01)","(18,12)","(50,44)",2866
1810,"(01,01)","(18,13)","(50,45)",2930
1842,"(01,01)","(18,14)","(50,46)",2994
3282,"(01,01)","(18,15)","(50,47)",3058
2866,"(01,01)","(18,16)","(50,48)",3122
1554,"(01,01)","(18,17)","(50,49)",3186
1746,"(01,01)","(18,18)","(50,50)",3250
2802,"(01,01)","(18,19)","(50,51)",3314
2642,"(01,01)","(18,20)","(50,52)",3378
1618,"(01,01)","(18,21)","(50,53)",3442
882,"(01,01)","(18,22)","(50,54)",3506
1362,"(01,01)","(18,23)","(50,55)",3570
722,"(01,01)","(18,24)","(50,56)",3634
434,"(01,01)","(18,25)","(50,57)",3698
402,"(01,01)","(18,26)","(50,58)",3762
562,"(01,01)","(18,27)","(50,59)",3826
1426,"(01,01)","(18,28)","(50,60)",3890
754,"(01,01)","(18,29)","(50,61)",3954
146,"(01,01)","(18,30)","(50,62)",4018
594,"(01,01)","(18,31)","(50,63)",4082
3891,"(01,01)","(19,00)","(51,32)",2099
3315,"(01,01)","(19,01)","(51,33)",2163
2547,"(01,01)","(19,02)","(51,34)",2227
3763,"(01,01)","(19,03)","(51,35)",2291
3827,"(01,01)","(19,04)","(51,36)",2355
3187,"(01,01)","(19,05)","(51,37)",2419
2515,"(01,01)","(19,06)","(51,38)",2483
3219,"(01,01)","(19,07)","(51,39)",2547
3091,"(01,01)","(19,08)","(51,40)",2611
2675,"(01,01)","(19,09)","(51,41)",2675
2131,"(01,01)","(19,10)","(51,42)",2739
2899,"(01,01)","(19,11)","(51,43)",2803
3155,"(01,01)","(19,12)","(51,44)",2867
1811,"(01,01)","(19,13)","(51,45)",2931
1843,"(01,01)","(19,14)","(51,46)",2995
3283,"(01,01)","(19,15)","(51,47)",3059
2867,"(01,01)","(19,16)","(51,48)",3123
1555,"(01,01)","(19,17)","(51,49)",3187
1747,"(01,01)","(19,18)","(51,50)",3251
2803,"(01,01)","(19,19)","(51,51)",3315
2643,"(01,01)","(19,20)","(51,52)",3379
1619,"(01,01)","(19,21)","(51,53)",3443
883,"(01,01)","(19,22)","(51,54)",3507
1363,"(01,01)","(19,23)","(51,55)",3571
723,"(01,01)","(19,24)","(51,56)",3635
435,"(01,01)","(19,25)","(51,57)",3699
403,"(01,01)","(19,26)","(51,58)",3763
563,"(01,01)","(19,27)","(51,59)",3827
1427,"(01,01)","(19,28)","(51,60)",3891
755,"(01,01)","(19,29)","(51,61)",3955
147,"(01,01)","(19,30)","(51,62)",4019
595,"(01,01)","(19,31)","(51,63)",4083
3892,"(01,01)","(20,00)","(52,32)",2100
3316,"(01,01)","(20,01)","(52,33)",2164
2548,"(01,01)","(20,02)","(52,34)",2228
3764,"(01,01)","(20,03)","(52,35)",2292
3828,"(01,01)","(20,04)","(52,36)",2356
3188,"(01,01)","(20,05)","(52,37)",2420
2516,"(01,01)","(20,06)","(52,38)",2484
3220,"(01,01)","(20,07)","(52,39)",2548
3092,"(01,01)","(20,08)","(52,40)",2612
2676,"(01,01)","(20,09)","(52,41)",2676
2132,"(01,01)","(20,10)","(52,42)",2740
2900,"(01,01)","(20,11)","(52,43)",2804
3156,"(01,01)","(20,12)","(52,44)",2868
1812,"(01,01)","(20,13)","(52,45)",2932
1844,"(01,01)","(20,14)","(52,46)",2996
3284,"(01,01)","(20,15)","(52,47)",3060
2868,"(01,01)","(20,16)","(52,48)",3124
1556,"(01,01)","(20,17)","(52,49)",3188
1748,"(01,01)","(20,18)","(52,50)",3252
2804,"(01,01)","(20,19)","(52,51)",3316
2644,"(01,01)","(20,20)","(52,52)",3380
1620,"(01,01)","(20,21)","(52,53)",3444
884,"(01,01)","(20,22)","(52,54)",3508
1364,"(01,01)","(20,23)","(52,55)",3572
724,"(01,01)","(20,24)","(52,56)",3636
436,"(01,01)","(20,25)","(52,57)",3700
404,"(01,01)","(20,26)","(52,58)",3764
564,"(01,01)","(20,27)","(52,59)",3828
1428,"(01,01)","(20,28)","(52,60)",3892
756,"(01,01)","(20,29)","(52,61)",3956
148,"(01,01)","(20,30)","(52,62)",4020
596,"(01,01)","(20,31)","(52,63)",4084
3893,"(01,01)","(21,00)","(53,32)",2101
3317,"(01,01)","(21,01)","(53,33)",2165
2549,"(01,01)","(21,02)","(53,34)",2229
3765,"(01,01)","(21,03)","(53,35)",2293
3829,"(01,01)","(21,04)","(53,36)",2357
3189,"(01,01)","(21,05)","(53,37)",2421
2517,"(01,01)","(21,06)","(53,38)",2485
3221,"(01,01)","(21,07)","(53,39)",2549
3093,"(01,01)","(21,08)","(53,40)",2613
2677,"(01,01)","(21,09)","(53,41)",2677
2133,"(01,01)","(21,10)","(53,42)",2741
2901,"(01,01)","(21,11)","(53,43)",2805
3157,"(01,01)","(21,12)","(53,44)",2869
1813,"(01,01)","(21,13)","(53,45)",2933
1845,"(01,01)","(21,14)","(53,46)",2997
3285,"(01,01)","(21,15)","(53,47)",3061
2869,"(01,01)","(21,16)","(53,48)",3125
1557,"(01,01)","(21,17)","(53,49)",3189
1749,"(01,01)","(21,18)","(53,50)",3253
2805,"(01,01)","(21,19)","(53,51)",3317
2645,"(01,01)","(21,20)","(53,52)",3381
1621,"(01,01)","(21,21)","(53,53)",3445
885,"(01,01)","(21,22)","(53,54)",3509
1365,"(01,01)","(21,23)","(53,55)",3573
725,"(01,01)","(21,24)","(53,56)",3637
437,"(01,01)","(21,25)","(53,57)",3701
405,"(01,01)","(21,26)","(53,58)",3765
565,"(01,01)","(21,27)","(53,59)",3829
1429,"(01,01)","(21,28)","(53,60)",3893
757,"(01,01)","(21,29)","(53,61)",3957
149,"(01,01)","(21,30)","(53,62)",4021
597,"(01,01)","(21,31)","(53,63)",4085
3894,"(01,01)","(22,00)","(54,32)",2102
3318,"(01,01)","(22,01)","(54,33)",2166
2550,"(01,01)","(22,02)","(54,34)",2230
3766,"(01,01)","(22,03)","(54,35)",2294
3830,"(01,01)","(22,04)","(54,36)",2358
3190,"(01,01)","(22,05)","(54,37)",2422
2518,"(01,01)","(22,06)","(54,38)",2486
3222,"(01,01)","(22,07)","(54,39)",2550
3094,"(01,01)","(22,08)","(54,40)",2614
2678,"(01,01)","(22,09)","(54,41)",2678
2134,"(01,01)","(22,10)","(54,42)",2742
2902,"(01,01)","(22,11)","(54,43)",2806
3158,"(01,01)","(22,12)","(54,44)",2870
1814,"(01,01)","(22,13)","(54,45)",2934
1846,"(01,01)","(22,14)","(54,46)",2998
3286,"(01,01)","(22,15)","(54,47)",3062
2870,"(01,01)","(22,16)","(54,48)",3126
1558,"(01,01)","(22,17)","(54,49)",3190
1750,"(01,01)","(22,18)","(54,50)",3254
2806,"(01,01)","(22,19)","(54,51)",3318
2646,"(01,01)","(22,20)","(54,52)",3382
1622,"(01,01)","(22,21)","(54,53)",3446
886,"(01,01)","(22,22)","(54,54)",3510
1366,"(01,01)","(22,23)","(54,55)",3574
726,"(01,01)","(22,24)","(54,56)",3638
438,"(01,01)","(22,25)","(54,57)",3702
406,"(01,01)","(22,26)","(54,58)",3766
566,"(01,01)","(22,27)","(54,59)",3830
1430,"(01,01)","(22,28)","(54,60)",3894
758,"(01,01)","(22,29)","(54,61)",3958
150,"(01,01)","(22,30)","(54,62)",4022
598,"(01,01)","(22,31)","(54,63)",4086
3895,"(01,01)","(23,00)","(55,32)",2103
3319,"(01,01)","(23,01)","(55,33)",2167
2551,"(01,01)","(23,02)","(55,34)",2231
3767,"(01,01)","(23,03)","(55,35)",2295
3831,"(01,01)","(23,04)","(55,36)",2359
3191,"(01,01)","(23,05)","(55,37)",2423
2519,"(01,01)","(23,06)","(55,38)",2487
3223,"(01,01)","(23,07)","(55,39)",2551
3095,"(01,01)","(23,08)","(55,40)",2615
2679,"(01,01)","(23,09)","(55,41)",2679
2135,"(01,01)","(23,10)","(55,42)",2743
2903,"(01,01)","(23,11)","(55,43)",2807
3159,"(01,01)","(23,12)","(55,44)",2871
1815,"(01,01)","(23,13)","(55,45)",2935
1847,"(01,01)","(23,14)","(55,46)",2999
3287,"(01,01)","(23,15)","(55,47)",3063
2871,"(01,01)","(23,16)","(55,48)",3127
1559,"(01,01)","(23,17)","(55,49)",3191
1751,"(01,01)","(23,18)","(55,50)",3255
2807,"(01,01)","(23,19)","(55,51)",3319
2647,"(01,01)","(23,20)","(55,52)",3383
1623,"(01,01)","(23,21)","(55,53)",3447
887,"(01,01)","(23,22)","(55,54)",3511
1367,"(01,01)","(23,23)","(55,55)",3575
727,"(01,01)","(23,24)","(55,56)",3639
439,"(01,01)","(23,25)","(55,57)",3703
407,"(01,01)","(23,26)","(55,58)",3767
567,"(01,01)","(23,27)","(55,59)",3831
1431,"(01,01)","(23,28)","(55,60)",3895
759,"(01,01)","(23,29)","(55,61)",3959
151,"(01,01)","(23,30)","(55,62)",4023
599,"(01,01)","(23,31)","(55,63)",4087
3896,"(01,01)","(24,00)","(56,32)",2104
3320,"(01,01)","(24,01)","(56,33)",2168
2552,"(01,01)","(24,02)","(56,34)",2232
3768,"(01,01)","(24,03)","(56,35)",2296
3832,"(01,01)","(24,04)","(56,36)",2360
3192,"(01,01)","(24,05)","(56,37)",2424
2520,"(01,01)","(24,06)","(56,38)",2488
3224,"(01,01)","(24,07)","(56,39)",2552
3096,"(01,01)","(24,08)","(56,40)",2616
2680,"(01,01)","(24,09)","(56,41)",2680
2136,"(01,01)","(24,10)","(56,42)",2744
2904,"(01,01)","(24,11)","(56,43)",2808
3160,"(01,01)","(24,12)","(56,44)",2872
1816,"(01,01)","(24,13)","(56,45)",2936
1848,"(01,01)","(24,14)","(56,46)",3000
3288,"(01,01)","(24,15)","(56,47)",3064
2872,"(01,01)","(24,16)","(56,48)",3128
1560,"(01,01)","(24,17)","(56,49)",3192
1752,"(01,01)","(24,18)","(56,50)",3256
2808,"(01,01)","(24,19)","(56,51)",3320
2648,"(01,01)","(24,20)","(56,52)",3384
1624,"(01,01)","(24,21)","(56,53)",3448
888,"(01,01)","(24,22)","(56,54)",3512
1368,"(01,01)","(24,23)","(56,55)",3576
728,"(01,01)","(24,24)","(56,56)",3640
440,"(01,01)","(24,25)","(56,57)",3704
408,"(01,01)","(24,26)","(56,58)",3768
568,"(01,01)","(24,27)","(56,59)",3832
1432,"(01,01)","(24,28)","(56,60)",3896
760,"(01,01)","(24,29)","(56,61)",3960
152,"(01,01)","(24,30)","(56,62)",4024
600,"(01,01)","(24,31)","(56,63)",4088
3897,"(01,01)","(25,00)","(57,32)",2105
3321,"(01,01)","(25,01)","(57,33)",2169
2553,"(01,01)","(25,02)","(57,34)",2233
3769,"(01,01)","(25,03)","(57,35)",2297
3833,"(01,01)","(25,04)","(57,36)",2361
3193,"(01,01)","(25,05)","(57,37)",2425
2521,"(01,01)","(25,06)","(57,38)",2489
3225,"(01,01)","(25,07)","(57,39)",2553
3097,"(01,01)","(25,08)","(57,40)",2617
2681,"(01,01)","(25,09)","(57,41)",2681
2137,"(01,01)","(25,10)","(57,42)",2745
2905,"(01,01)","(25,11)","(57,43)",2809
3161,"(01,01)","(25,12)","(57,44)",2873
1817,"(01,01)","(25,13)","(57,45)",2937
1849,"(01,01)","(25,14)","(57,46)",3001
3289,"(01,01)","(25,15)","(57,47)",3065
2873,"(01,01)","(25,16)","(57,48)",3129
1561,"(01,01)","(25,17)","(57,49)",3193
1753,"(01,01)","(25,18)","(57,50)",3257
2809,"(01,01)","(25,19)","(57,51)",3321
2649,"(01,01)","(25,20)","(57,52)",3385
1625,"(01,01)","(25,21)","(57,53)",3449
889,"(01,01)","(25,22)","(57,54)",3513
1369,"(01,01)","(25,23)","(57,55)",3577
729,"(01,01)","(25,24)","(57,56)",3641
441,"(01,01)","(25,25)","(57,57)",3705
409,"(01,01)","(25,26)","(57,58)",3769
569,"(01,01)","(25,27)","(57,59)",3833
1433,"(01,01)","(25,28)","(57,60)",3897
761,"(01,01)","(25,29)","(57,61)",3961
153,"(01,01)","(25,30)","(57,62)",4025
601,"(01,01)","(25,31)","(57,63)",4089
3898,"(01,01)","(26,00)","(58,32)",2106
3322,"(01,01)","(26,01)","(58,33)",2170
2554,"(01,01)","(26,02)","(58,34)",2234
3770,"(01,01)","(26,03)","(58,35)",2298
3834,"(01,01)","(26,04)","(58,36)",2362
3194,"(01,01)","(26,05)","(58,37)",2426
2522,"(01,01)","(26,06)","(58,38)",2490
3226,"(01,01)","(26,07)","(58,39)",2554
3098,"(01,01)","(26,08)","(58,40)",2618
2682,"(01,01)","(26,09)","(58,41)",2682
2138,"(01,01)","(26,10)","(58,42)",2746
2906,"(01,01)","(26,11)","(58,43)",2810
3162,"(01,01)","(26,12)","(58,44)",2874
1818,"(01,01)","(26,13)","(58,45)",2938
1850,"(01,01)","(26,14)","(58,46)",3002
3290,"(01,01)","(26,15)","(58,47)",3066
2874,"(01,01)","(26,16)","(58,48)",3130
1562,"(01,01)","(26,17)","(58,49)",3194
1754,"(01,01)","(26,18)","(58,50)",3258
2810,"(01,01)","(26,19)","(58,51)",3322
2650,"(01,01)","(26,20)","(58,52)",3386
1626,"(01,01)","(26,21)","(58,53)",3450
890,"(01,01)","(26,22)","(58,54)",3514
1370,"(01,01)","(26,23)","(58,55)",3578
730,"(01,01)","(26,24)","(58,56)",3642
442,"(01,01)","(26,25)","(58,57)",3706
410,"(01,01)","(26,26)","(58,58)",3770
570,"(01,01)","(26,27)","(58,59)",3834
1434,"(01,01)","(26,28)","(58,60)",3898
762,"(01,01)","(26,29)","(58,61)",3962
154,"(01,01)","(26,30)","(58,62)",4026
602,"(01,01)","(26,31)","(58,63)",4090
3899,"(01,01)","(27,00)","(59,32)",2107
3323,"(01,01)","(27,01)","(59,33)",2171
2555,"(01,01)","(27,02)","(59,34)",2235
3771,"(01,01)","(27,03)","(59,35)",2299
3835,"(01,01)","(27,04)","(59,36)",2363
3195,"(01,01)","(27,05)","(59,37)",2427
2523,"(01,01)","(27,06)","(59,38)",2491
3227,"(01,01)","(27,07)","(59,39)",2555
3099,"(01,01)","(27,08)","(59,40)",2619
2683,"(01,01)","(27,09)","(59,41)",2683
2139,"(01,01)","(27,10)","(59,42)",2747
2907,"(01,01)","(27,11)","(59,43)",2811
3163,"(01,01)","(27,12)","(59,44)",2875
1819,"(01,01)","(27,13)","(59,45)",2939
1851,"(01,01)","(27,14)","(59,46)",3003
3291,"(01,01)","(27,15)","(59,47)",3067
2875,"(01,01)","(27,16)","(59,48)",3131
1563,"(01,01)","(27,17)","(59,49)",3195
1755,"(01,01)","(27,18)","(59,50)",3259
2811,"(01,01)","(27,19)","(59,51)",3323
2651,"(01,01)","(27,20)","(59,52)",3387
1627,"(01,01)","(27,21)","(59,53)",3451
891,"(01,01)","(27,22)","(59,54)",3515
1371,"(01,01)","(27,23)","(59,55)",3579
731,"(01,01)","(27,24)","(59,56)",3643
443,"(01,01)","(27,25)","(59,57)",3707
411,"(01,01)","(27,26)","(59,58)",3771
571,"(01,01)","(27,27)","(59,59)",3835
1435,"(01,01)","(27,28)","(59,60)",3899
763,"(01,01)","(27,29)","(59,61)",3963
155,"(01,01)","(27,30)","(59,62)",4027
603,"(01,01)","(27,31)","(59,63)",4091
3900,"(01,01)","(28,00)","(60,32)",2108
3324,"(01,01)","(28,01)","(60,33)",2172
2556,"(01,01)","(28,02)","(60,34)",2236
3772,"(01,01)","(28,03)","(60,35)",2300
3836,"(01,01)","(28,04)","(60,36)",2364
3196,"(01,01)","(28,05)","(60,37)",2428
2524,"(01,01)","(28,06)","(60,38)",2492
3228,"(01,01)","(28,07)","(60,39)",2556
3100,"(01,01)","(28,08)","(60,40)",2620
2684,"(01,01)","(28,09)","(60,41)",2684
2140,"(01,01)","(28,10)","(60,42)",2748
2908,"(01,01)","(28,11)","(60,43)",2812
3164,"(01,01)","(28,12)","(60,44)",2876
1820,"(01,01)","(28,13)","(60,45)",2940
1852,"(01,01)","(28,14)","(60,46)",3004
3292,"(01,01)","(28,15)","(60,47)",3068
2876,"(01,01)","(28,16)","(60,48)",3132
1564,"(01,01)","(28,17)","(60,49)",3196
1756,"(01,01)","(28,18)","(60,50)",3260
2812,"(01,01)","(28,19)","(60,51)",3324
2652,"(01,01)","(28,20)","(60,52)",3388
